Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
18-May-1999,0.0444178210000006,0.00651138100000015,-0.00189995800000009,-0.00461690513556512,-0.0199999999999996,0.000220267472701874,0.0825935123238355,-0.00350479607804799,0.903080539013559
30-Jun-1999,-0.15631155,-0.0911505630000002,-0.00859999600000005,0.0156088058887365,-1.42,0.00484443825350106,-0.123494985715481,-0.0642151096541901,1.08609409279006
24-Aug-1999,-0.059268511,-0.0354700470000004,0.0172998899999999,0.00240849325224346,-0.150000000000002,0.00328219318156409,-0.00538401945621621,-0.0357102540299701,1.18902993615417
05-Oct-1999,0.0880380999999995,0.0850794349999999,0.00430011800000063,-0.00249429324803074,0.329999999999998,5.90232886979892e-05,0.0933332669653025,0.0204826444586599,1.13373614096793
16-Nov-1999,0.0333084830000008,0.0169090120000002,0.00869989400000026,0.0182490737344905,-2.01,-0.00442716251273471,0.112001304322553,-0.0411920954037519,1.01981773971081
21-Dec-1999,0.0168579600000003,0.0222003800000001,0.00830030499999967,0.0107593394941397,-1.12,0.00090681425577814,0.017178718058486,-0.00494363989141,1.07942028604142
02-Feb-2000,0.00988513199999996,-0.0217799100000002,-0.0475997919999998,-0.000113563723253662,-0.329999999999998,0.00362196417054268,0.0467367493500393,-0.00241007771139001,1.09150462801488
21-Mar-2000,-0.0296764280000001,-0.0448495970000007,-0.026400089,0.0252445129215992,-1.26,-0.0024511459705239,-0.00753981015209088,-0.037971772669124,0.982769629265661
16-May-2000,-0.0178373240000003,-0.0422270100000004,0.0047998429999998,0.00937510559574939,-0.52,-0.00347000277019953,0.0474166354900094,-0.027601094903457,1.02224192825359
28-Jun-2000,0.00695224800000016,0.0265743389999997,0.014100075,0.00293931587475882,-1.51,-0.00230768262814773,-0.00558669652896355,-0.014555096993463,0.948784211303431
22-Aug-2000,-0.0131303379999999,-0.00385249199999915,-0.00879979100000039,-0.000900700957109812,0.119999999999997,-0.00639852372553777,0.0159171784642851,-0.00715988810864399,0.876647287372703
03-Oct-2000,0.0300885449999999,0.0244820479999994,0.00629997299999996,-0.00682578772731368,0.620000000000001,-0.00260993646494877,0.036039771200702,-0.019937565111139,0.925593147510259
15-Nov-2000,-0.0268075400000001,-0.041355502,-0.0034000879999998,0.00494822629632541,-0.66,-0.00157758625869405,0.00196853633054584,-0.013739140558629,0.923975567617853
19-Dec-2000,0.0161000310000006,0.0172962109999997,-0.00839996300000001,-0.0130426483605506,-0.529999999999998,-0.00123575809037696,0.031128592757912,-0.01218791973429,1.02829696557384
31-Jan-2001,-0.0486880650000003,-0.0442158140000002,-0.0385999679999998,-0.00563556429448653,-0.550000000000001,0.0046858287873599,-0.0670065139218946,-0.01167286074061,1.01514960358783
20-Mar-2001,-0.0559537030000001,-0.0317087110000003,0.0104999539999997,-0.0243720006425017,1.18,0.00755274690948006,-0.107557127790787,-0.0297461755773301,1.11243559090179
15-May-2001,0.0275327800000005,0.0453200750000002,0.0508000850000001,0.000416190629553448,-0.550000000000001,0.00245117298800822,-0.110389833306723,-0.00566389461595995,1.04831219737599
27-Jun-2001,0.0615926829999998,0.000164075999999902,0.0131001470000003,-0.00468737475142866,-0.32,-0.00313000625744308,0.163572981507398,-0.0190286534560259,1.00275985717598
